"code","year","rate"
"BIH",2023,0.4
"BIH",2024,0.4
"BIH",2025,0.4
"BLR",1950,NA
"BLR",1951,NA
"BLR",1952,NA
"BLR",1953,NA
"BLR",1954,NA
"BLR",1955,NA
"BLR",1956,NA
"BLR",1957,NA
"BLR",1958,NA
"BLR",1959,NA
"BLR",1960,NA
"BLR",1961,NA
"BLR",1962,NA
"BLR",1963,NA
"BLR",1964,NA
"BLR",1965,NA
"BLR",1966,NA
"BLR",1967,NA
"BLR",1968,NA
"BLR",1969,NA
"BLR",1970,NA
"BLR",1971,NA
"BLR",1972,NA
"BLR",1973,NA
"BLR",1974,NA
"BLR",1975,NA
"BLR",1976,NA
"BLR",1977,NA
"BLR",1978,NA
"BLR",1979,75.1
"BLR",1980,73
"BLR",1981,70.9
"BLR",1982,69
"BLR",1983,66.4
"BLR",1984,64.6
"BLR",1985,64.2
"BLR",1986,63.3
"BLR",1987,62.6
"BLR",1988,63.4
"BLR",1989,58.8
"BLR",1990,61.6
"BLR",1991,65.8
"BLR",1992,69.3
"BLR",1993,72
"BLR",1994,57.7
"BLR",1995,49.9
"BLR",1996,48.3
"BLR",1997,42.3
"BLR",1998,38.2
"BLR",1999,33.8
"BLR",2000,26.5
"BLR",2001,14.7
"BLR",2002,10.4
"BLR",2003,8.7
"BLR",2004,4.2
"BLR",2005,2.4
"BLR",2006,1
"BLR",2007,1
"BLR",2008,0.5
"BLR",2009,0.5
"BLR",2010,0.2
"BLR",2011,0.1
"BLR",2012,0.1
"BLR",2013,0
"BLR",2014,0
"BLR",2015,0
"BLR",2016,0
"BLR",2017,0
"BLR",2018,0
"BLR",2019,0
"BLR",2020,0
"BLR",2021,0
"BLR",2022,0
"BLR",2023,0
"BLR",2024,0
"BLR",2025,0
"BLZ",1950,NA
"BLZ",1951,NA
"BLZ",1952,NA
"BLZ",1953,NA
"BLZ",1954,NA
"BLZ",1955,NA
"BLZ",1956,NA
"BLZ",1957,NA
"BLZ",1958,NA
"BLZ",1959,NA
"BLZ",1960,9.6
"BLZ",1961,9.4
"BLZ",1962,9.4
"BLZ",1963,9.4
"BLZ",1964,9.3
"BLZ",1965,9.3
"BLZ",1966,9.3
"BLZ",1967,9
"BLZ",1968,7.7
"BLZ",1969,7.3
"BLZ",1970,6.7
"BLZ",1971,6.3
"BLZ",1972,5.6
"BLZ",1973,4.3
"BLZ",1974,3.7
"BLZ",1975,3.6
"BLZ",1976,3.7
"BLZ",1977,3.5
"BLZ",1978,3.3
"BLZ",1979,3
"BLZ",1980,2.9
"BLZ",1981,2.9
"BLZ",1982,3
"BLZ",1983,3
"BLZ",1984,3
"BLZ",1985,3
"BLZ",1986,3
"BLZ",1987,2.9
"BLZ",1988,2.5
"BLZ",1989,2.1
"BLZ",1990,1.9
"BLZ",1991,1.8
"BLZ",1992,1.5
"BLZ",1993,1.5
"BLZ",1994,1.7
"BLZ",1995,2.2
"BLZ",1996,2.5
"BLZ",1997,4.9
"BLZ",1998,1
"BLZ",1999,0.9
"BLZ",2000,0.6
"BLZ",2001,0.6
"BLZ",2002,0.6
"BLZ",2003,0.6
"BLZ",2004,0.6
"BLZ",2005,0.6
"BLZ",2006,0.7
"BLZ",2007,0.7
"BLZ",2008,0.9
"BLZ",2009,1
"BLZ",2010,1.1
"BLZ",2011,1.2
"BLZ",2012,1.1
"BLZ",2013,1
"BLZ",2014,0.9
"BLZ",2015,0.9
"BLZ",2016,0.9
"BLZ",2017,1
"BLZ",2018,1
"BLZ",2019,0.9
"BLZ",2020,1.5
"BLZ",2021,1
"BLZ",2022,0.6468
"BLZ",2023,0.6468
"BLZ",2024,0.6468
"BLZ",2025,0.6468
"BOL",1950,30.9
"BOL",1951,29.4
"BOL",1952,29.2
"BOL",1953,32.7
"BOL",1954,32.7
"BOL",1955,31.4
"BOL",1956,34.2
"BOL",1957,35.4
"BOL",1958,35.4
"BOL",1959,36.5
"BOL",1960,35.6
"BOL",1961,35.6
"BOL",1962,34.6
"BOL",1963,33.7
"BOL",1964,33.1
"BOL",1965,32.1
"BOL",1966,30.7
"BOL",1967,29.7
"BOL",1968,28.3
"BOL",1969,27.7
"BOL",1970,27.2
"BOL",1971,26.6
"BOL",1972,25.7
"BOL",1973,24.9
"BOL",1974,24.8
"BOL",1975,24.2
"BOL",1976,23.8
"BOL",1977,23.4
"BOL",1978,23.4
"BOL",1979,23.8
"BOL",1980,24.3
"BOL",1981,24.6
"BOL",1982,25.8
"BOL",1983,26.8
"BOL",1984,27.4
"BOL",1985,28.3
"BOL",1986,29.5
"BOL",1987,29.4
"BOL",1988,29.3
"BOL",1989,28.5
"BOL",1990,28.2
"BOL",1991,27.6
"BOL",1992,27.7
"BOL",1993,26.9
"BOL",1994,26.6
"BOL",1995,26
"BOL",1996,25.7
"BOL",1997,24.9
"BOL",1998,24.6
"BOL",1999,24.7
"BOL",2000,24.6
"BOL",2001,19
"BOL",2002,19.9
"BOL",2003,19.6
"BOL",2004,19.2
"BOL",2005,18.7
"BOL",2006,15.9
"BOL",2007,12.1
"BOL",2008,10.5
"BOL",2009,10
"BOL",2010,8.8
"BOL",2011,6.9
"BOL",2012,7.9
"BOL",2013,6.7
"BOL",2014,5.6
"BOL",2015,6.2
"BOL",2016,7.2
"BOL",2017,6.4
"BOL",2018,4.7
"BOL",2019,3.1386
"BOL",2020,4.2469
"BOL",2021,3.0547
"BOL",2022,3.2671
"BOL",2023,2.8175
"BOL",2024,2.0502
"BOL",2025,3.2697
"BRA",1950,78.3
"BRA",1951,77.8
"BRA",1952,76.8
"BRA",1953,76.4
"BRA",1954,74.9
"BRA",1955,73.5
"BRA",1956,73.6
"BRA",1957,72
"BRA",1958,70
"BRA",1959,68
"BRA",1960,65.9
"BRA",1961,64.3
"BRA",1962,63.1
"BRA",1963,64
"BRA",1964,63.7
"BRA",1965,64
"BRA",1966,62.4
"BRA",1967,61.8
"BRA",1968,59.7
"BRA",1969,57.6
"BRA",1970,54.3
"BRA",1971,50.5
"BRA",1972,47.1
"BRA",1973,43
"BRA",1974,40.9
"BRA",1975,39.9
"BRA",1976,37.1
"BRA",1977,36.2
"BRA",1978,36.3
"BRA",1979,33.9
"BRA",1980,26.1
"BRA",1981,29.7
"BRA",1982,30.4
"BRA",1983,36.8
"BRA",1984,35.9
"BRA",1985,31.7
"BRA",1986,15.8
"BRA",1987,24.5
"BRA",1988,27.4
"BRA",1989,24.9
"BRA",1990,29.6
"BRA",1991,28.4
"BRA",1992,28.8
"BRA",1993,27.3
"BRA",1994,24.9
"BRA",1995,18.7
"BRA",1996,19.9
"BRA",1997,19.9
"BRA",1998,18.1
"BRA",1999,19
"BRA",2000,17.3
"BRA",2001,16.5
"BRA",2002,15.1
"BRA",2003,16.1
"BRA",2004,14.4
"BRA",2005,12.8
"BRA",2006,10.6
"BRA",2007,10.2
"BRA",2008,8.8
"BRA",2009,8
"BRA",2010,7.2
"BRA",2011,6.7
"BRA",2012,6.4
"BRA",2013,5.4
"BRA",2014,4.8
"BRA",2015,5.4
"BRA",2016,6.5
"BRA",2017,7
"BRA",2018,6.9
"BRA",2019,7.0329
"BRA",2020,2.7664
"BRA",2021,7.4587
"BRA",2022,4.8537
"BRA",2023,3.8031
"BRA",2024,3.0075
"BRA",2025,2.9762
"BRB",1950,14.3
"BRB",1951,13.5
"BRB",1952,12.7
"BRB",1953,11.9
"BRB",1954,11.3
"BRB",1955,10.4
"BRB",1956,9.5
"BRB",1957,8.6
"BRB",1958,8
"BRB",1959,7.4
"BRB",1960,6.7
"BRB",1961,6.1
"BRB",1962,5.4
"BRB",1963,5.9
"BRB",1964,5.6
"BRB",1965,4.9
"BRB",1966,4.8
"BRB",1967,4.1
"BRB",1968,3.6
"BRB",1969,3.1
"BRB",1970,2.8
"BRB",1971,2.8
"BRB",1972,2.7
"BRB",1973,2.7
"BRB",1974,2.8
"BRB",1975,2.8
"BRB",1976,2.8
"BRB",1977,2.6
"BRB",1978,2.2
"BRB",1979,1.7
"BRB",1980,1.7
"BRB",1981,1.7
"BRB",1982,1.9
"BRB",1983,1.9
"BRB",1984,1.7
"BRB",1985,1.7
"BRB",1986,1.7
"BRB",1987,1.7
"BRB",1988,1.7
"BRB",1989,1.7
"BRB",1990,1.7
"BRB",1991,1.7
"BRB",1992,1.7
"BRB",1993,1.7
"BRB",1994,1.7
"BRB",1995,1.7
"BRB",1996,1.7
"BRB",1997,1.7
"BRB",1998,1.6
"BRB",1999,1.6
"BRB",2000,1.6
"BRB",2001,1.6
"BRB",2002,1.6
"BRB",2003,1.6
"BRB",2004,1.6
"BRB",2005,1.5
"BRB",2006,1.5
"BRB",2007,1.5
"BRB",2008,1.5
"BRB",2009,1.5
"BRB",2010,1.5
"BRB",2011,1.5
"BRB",2012,1.6
"BRB",2013,1.6
"BRB",2014,1.6
"BRB",2015,1.6
"BRB",2016,1.6
"BRB",2017,1.6
"BRB",2018,1.6
"BRB",2019,1.6
"BRB",2020,1.7
"BRB",2021,1.7
"BRB",2022,1.5954
"BRB",2023,1.5337
"BRB",2024,1.4686
"BRB",2025,1.4686
"BTN",1950,NA
"BTN",1951,NA
"BTN",1952,NA
"BTN",1953,NA
"BTN",1954,NA
"BTN",1955,NA
"BTN",1956,NA
"BTN",1957,NA
"BTN",1958,NA
"BTN",1959,NA
"BTN",1960,NA
"BTN",1961,NA
"BTN",1962,NA
"BTN",1963,NA
"BTN",1964,NA
"BTN",1965,NA
"BTN",1966,NA
"BTN",1967,NA
"BTN",1968,NA
"BTN",1969,NA
"BTN",1970,36.3
"BTN",1971,36.5
"BTN",1972,38.3
"BTN",1973,39.3
"BTN",1974,38.5
"BTN",1975,42.6
"BTN",1976,39.3
"BTN",1977,36.5
"BTN",1978,34.9
"BTN",1979,34.6
"BTN",1980,33.9
"BTN",1981,29.4
"BTN",1982,29.3
"BTN",1983,25.7
"BTN",1984,25.2
"BTN",1985,25
"BTN",1986,21.4
"BTN",1987,13.6
"BTN",1988,13.2
"BTN",1989,12.4
"BTN",1990,10.4
"BTN",1991,10.8
"BTN",1992,8.9
"BTN",1993,7.6
"BTN",1994,6.8
"BTN",1995,5.3
"BTN",1996,4.5
"BTN",1997,4.1
"BTN",1998,3.8
"BTN",1999,3.3
"BTN",2000,3.3
"BTN",2001,2.9
"BTN",2002,2.1
"BTN",2003,1.8
"BTN",2004,1.7
"BTN",2005,1.4
"BTN",2006,1.2
"BTN",2007,0.6
"BTN",2008,0.5
"BTN",2009,0.4
"BTN",2010,0.3
"BTN",2011,0
"BTN",2012,0
"BTN",2013,0
"BTN",2014,0
"BTN",2015,0
"BTN",2016,0
"BTN",2017,0
"BTN",2018,0
"BTN",2019,0
"BTN",2020,0
"BTN",2021,0
"BTN",2022,0.007
"BTN",2023,0.007
"BTN",2024,0.007
"BTN",2025,0.003
"CAN",1950,3.6
"CAN",1951,3.5
"CAN",1952,3.4
"CAN",1953,3.4
"CAN",1954,3.5
"CAN",1955,3.3
"CAN",1956,3.2
"CAN",1957,3.2
"CAN",1958,3.2
"CAN",1959,3.2
"CAN",1960,3.1
"CAN",1961,3.1
"CAN",1962,3
"CAN",1963,3
"CAN",1964,3
"CAN",1965,2.9
"CAN",1966,2.7
"CAN",1967,2.7
"CAN",1968,2.5
"CAN",1969,2.4
"CAN",1970,2.3
"CAN",1971,2.3
"CAN",1972,1.7
"CAN",1973,1.6
"CAN",1974,1.4
"CAN",1975,1.4
"CAN",1976,1.3
"CAN",1977,1.3
"CAN",1978,1.2
"CAN",1979,1.1
"CAN",1980,0.8
"CAN",1981,0.4
"CAN",1982,0.3
"CAN",1983,0.3
"CAN",1984,0.3
"CAN",1985,0.3
"CAN",1986,0.8
"CAN",1987,0.3
"CAN",1988,0.3
"CAN",1989,1
"CAN",1990,0.9
"CAN",1991,1
"CAN",1992,0.4
"CAN",1993,0.9
"CAN",1994,0.6
"CAN",1995,0.3
"CAN",1996,0.3
"CAN",1997,0.3
"CAN",1998,0.6
"CAN",1999,0.5
"CAN",2000,0.3
"CAN",2001,0.3
"CAN",2002,0.3
"CAN",2003,0.3
"CAN",2004,0.3
"CAN",2005,0.3
"CAN",2006,0.3
"CAN",2007,0.2
"CAN",2008,0.2
"CAN",2009,0.3
"CAN",2010,0.3
"CAN",2011,0.3
"CAN",2012,0.3
"CAN",2013,0.5
"CAN",2014,0.3
"CAN",2015,0.4
"CAN",2016,0.4
"CAN",2017,0.4
"CAN",2018,0.4
"CAN",2019,0.4
"CAN",2020,0.1
"CAN",2021,0.2
"CAN",2022,0.3
"CAN",2023,0.3
"CAN",2024,0.3
"CAN",2025,0.3
"CHE",1950,0.4
"CHE",1951,0.4
"CHE",1952,0.4
"CHE",1953,0.4
"CHE",1954,0.4
"CHE",1955,0.3
"CHE",1956,0.3
"CHE",1957,0.3
"CHE",1958,0.3
"CHE",1959,0.3
"CHE",1960,0.3
"CHE",1961,0.2
"CHE",1962,0.2
"CHE",1963,0.2
"CHE",1964,0.2
"CHE",1965,0.2
"CHE",1966,0.2
"CHE",1967,0.2
"CHE",1968,0.2
"CHE",1969,0.2
"CHE",1970,0.2
"CHE",1971,0.2
"CHE",1972,0.2
"CHE",1973,0.1
"CHE",1974,0.1
"CHE",1975,0.2
"CHE",1976,0.2
"CHE",1977,0.2
"CHE",1978,0.2
"CHE",1979,0.2
"CHE",1980,0.1
"CHE",1981,0.1
"CHE",1982,0.1
"CHE",1983,0.1
"CHE",1984,0.1
"CHE",1985,0.1
"CHE",1986,0.1
"CHE",1987,0.1
"CHE",1988,0.1
"CHE",1989,0.1
"CHE",1990,0.1
"CHE",1991,0.1
"CHE",1992,0.1
"CHE",1993,0.1
"CHE",1994,0.1
"CHE",1995,0.1
"CHE",1996,0.1
"CHE",1997,0.1
"CHE",1998,0.1
"CHE",1999,0.1
"CHE",2000,0.1
"CHE",2001,0
"CHE",2002,0
"CHE",2003,0
"CHE",2004,0.1
"CHE",2005,0.1
"CHE",2006,0.1
"CHE",2007,0.1
"CHE",2008,0.1
"CHE",2009,0.1
"CHE",2010,0.1
"CHE",2011,0
"CHE",2012,0
"CHE",2013,0
"CHE",2014,0
"CHE",2015,0
"CHE",2016,0
"CHE",2017,0
"CHE",2018,0
"CHE",2019,0
"CHE",2020,0.1
"CHE",2021,0
"CHE",2022,0.2
"CHE",2023,0.2
"CHE",2024,0.2
"CHE",2025,0.2
"CHL",1950,43.4
"CHL",1951,42.5
"CHL",1952,40.1
"CHL",1953,38.1
"CHL",1954,40.2
"CHL",1955,39.4
"CHL",1956,39.8
"CHL",1957,37.1
"CHL",1958,35.3
"CHL",1959,39
"CHL",1960,36.8
"CHL",1961,35
"CHL",1962,34.1
"CHL",1963,31.8
"CHL",1964,31.6
"CHL",1965,32.1
"CHL",1966,28.1
"CHL",1967,27.1
"CHL",1968,26.1
"CHL",1969,25.1
"CHL",1970,25.1
"CHL",1971,21.6
"CHL",1972,22.2
"CHL",1973,25.8
"CHL",1974,25.9
"CHL",1975,33.6
"CHL",1976,32
"CHL",1977,28.1
"CHL",1978,25
"CHL",1979,21.7
"CHL",1980,19.1
"CHL",1981,17.7
"CHL",1982,22.5
"CHL",1983,25.8
"CHL",1984,24.8
"CHL",1985,23.8
"CHL",1986,21.9
"CHL",1987,20
"CHL",1988,18.1
"CHL",1989,14.9
"CHL",1990,14.1
"CHL",1991,11.9
"CHL",1992,9.1
"CHL",1993,9
"CHL",1994,8.9
"CHL",1995,7.8
"CHL",1996,6.5
"CHL",1997,6.3
"CHL",1998,6.3
"CHL",1999,6.8
"CHL",2000,6.2
"CHL",2001,6.1
"CHL",2002,5.9
"CHL",2003,5.4
"CHL",2004,4.6
"CHL",2005,3.9
"CHL",2006,3.3
"CHL",2007,2.8
"CHL",2008,2.6
"CHL",2009,2.6
"CHL",2010,2.1
"CHL",2011,1.7
"CHL",2012,1.1
"CHL",2013,0.8
"CHL",2014,0.7
"CHL",2015,0.7
"CHL",2016,0.6
"CHL",2017,0.5
"CHL",2018,0.8
"CHL",2019,1.2
"CHL",2020,1.7
"CHL",2021,1
"CHL",2022,0.6
"CHL",2023,0.5
"CHL",2024,0.4
"CHL",2025,0.4
"CHN",1950,99.7
"CHN",1951,99.6
"CHN",1952,99.4
"CHN",1953,99.1
"CHN",1954,99.4
"CHN",1955,99.2
"CHN",1956,99
"CHN",1957,99
"CHN",1958,99.1
"CHN",1959,99.2
"CHN",1960,99.4
"CHN",1961,99.7
"CHN",1962,99.8
"CHN",1963,99.7
"CHN",1964,99.6
"CHN",1965,99.4
"CHN",1966,99.2
"CHN",1967,99.4
"CHN",1968,99.5
"CHN",1969,99.3
"CHN",1970,98.6
"CHN",1971,98.4
"CHN",1972,98.3
"CHN",1973,97.9
"CHN",1974,97.9
"CHN",1975,97.5
"CHN",1976,97.7
"CHN",1977,97.2
"CHN",1978,96.4
"CHN",1979,95.7
"CHN",1980,94.9
"CHN",1981,94.4
"CHN",1982,93.6
"CHN",1983,92.6
"CHN",1984,90.7
"CHN",1985,88.6
"CHN",1986,87.1
"CHN",1987,85.1
"CHN",1988,82.5
"CHN",1989,81.7
"CHN",1990,81
"CHN",1991,79.3
"CHN",1992,77
"CHN",1993,74.6
"CHN",1994,69.1
"CHN",1995,63.7
"CHN",1996,58.4
"CHN",1997,56.8
"CHN",1998,55.8
"CHN",1999,54.8
"CHN",2000,50.8
"CHN",2001,47.2
"CHN",2002,43.4
"CHN",2003,37.8
"CHN",2004,32.1
"CHN",2005,26.1
"CHN",2006,23.7
"CHN",2007,21.1
"CHN",2008,19.9
"CHN",2009,17.4
"CHN",2010,15
"CHN",2011,10
"CHN",2012,7.7
"CHN",2013,6.2
"CHN",2014,4.7
"CHN",2015,3
"CHN",2016,2.2
"CHN",2017,1.7
"CHN",2018,0.8
"CHN",2019,0
"CHN",2020,0
"CHN",2021,0
"CHN",2022,0
"CHN",2023,0
"CHN",2024,0
"CHN",2025,0
"COL",1950,46.9
"COL",1951,46.9
"COL",1952,46.1
"COL",1953,45.2
"COL",1954,43.8
"COL",1955,43.6
"COL",1956,43.3
"COL",1957,43.1
"COL",1958,43.3
"COL",1959,42.1
"COL",1960,40.7
"COL",1961,40
"COL",1962,39.4
"COL",1963,39.3
"COL",1964,38.5
"COL",1965,38.4
"COL",1966,36.8
"COL",1967,36.4
"COL",1968,35
"COL",1969,33
"COL",1970,32
"COL",1971,30.4
"COL",1972,28.4
"COL",1973,26.8
"COL",1974,25.4
"COL",1975,25.4
"COL",1976,23.2
"COL",1977,22.6
"COL",1978,19.2
"COL",1979,18.2
"COL",1980,17.6
"COL",1981,17.6
"COL",1982,18.2
"COL",1983,18.3
"COL",1984,18.2
"COL",1985,17.8
"COL",1986,16.5
"COL",1987,15.6
"COL",1988,15.3
"COL",1989,14.8
"COL",1990,12.9
"COL",1991,12.9
"COL",1992,10.8
"COL",1993,15.7
"COL",1994,17.8
"COL",1995,20.7
"COL",1996,25.8
"COL",1997,26.1
"COL",1998,27.7
"COL",1999,30.8
"COL",2000,26.5
"COL",2001,26.4
"COL",2002,25.8
"COL",2003,25
"COL",2004,24.6
"COL",2005,22.3
"COL",2006,20.8
"COL",2007,19.1
"COL",2008,18.4
"COL",2009,17.2
"COL",2010,15.7
"COL",2011,13.8
"COL",2012,12.7
"COL",2013,11.8
"COL",2014,10.9
"COL",2015,10.2
"COL",2016,10.1
"COL",2017,9.5
"COL",2018,9.8
"COL",2019,11.2894
"COL",2020,15.7649
"COL",2021,11.2284
"COL",2022,9.2662
"COL",2023,8.6317
"COL",2024,8.5007
"COL",2025,7.8491
"CRI",1950,48.4
"CRI",1951,49.1
"CRI",1952,45.9
"CRI",1953,42.4
"CRI",1954,43.2
"CRI",1955,40.5
"CRI",1956,43.2
"CRI",1957,41.4
"CRI",1958,39
"CRI",1959,39
"CRI",1960,38
"CRI",1961,38.5
"CRI",1962,38.1
"CRI",1963,36
"CRI",1964,36
"CRI",1965,34.8
"CRI",1966,33.9
"CRI",1967,33
"CRI",1968,31.5
"CRI",1969,30.9
"CRI",1970,29.3
"CRI",1971,28.3
"CRI",1972,26.4
"CRI",1973,25.2
"CRI",1974,24.3
"CRI",1975,24.4
"CRI",1976,23.6
"CRI",1977,21
"CRI",1978,19.9
"CRI",1979,19.3
"CRI",1980,19.8
"CRI",1981,21.6
"CRI",1982,20.6
"CRI",1983,17.7
"CRI",1984,14.4
"CRI",1985,13.1
"CRI",1986,12.2
"CRI",1987,11.7
"CRI",1988,11.3
"CRI",1989,10.6
"CRI",1990,10.5
"CRI",1991,12.7
"CRI",1992,10.1
"CRI",1993,8.6
"CRI",1994,6.7
"CRI",1995,6.9
"CRI",1996,8.3
"CRI",1997,6.6
"CRI",1998,4
"CRI",1999,6.3
"CRI",2000,6.5
"CRI",2001,6.5
"CRI",2002,5.7
"CRI",2003,5.7
"CRI",2004,5.5
"CRI",2005,3.8
"CRI",2006,3.8
"CRI",2007,1.6
"CRI",2008,2.1
"CRI",2009,2.4
"CRI",2010,2.2
"CRI",2011,2.7
"CRI",2012,2.6
"CRI",2013,2.6
"CRI",2014,2.4
"CRI",2015,2.5
"CRI",2016,2.4
"CRI",2017,1.7
"CRI",2018,2.3
"CRI",2019,1.7298
"CRI",2020,3.3518
"CRI",2021,2.1596
"CRI",2022,1.5988
"CRI",2023,1.5396
"CRI",2024,1.2837
"CRI",2025,0.7547
"CYP",1950,24.7
"CYP",1951,26.6
"CYP",1952,21.5
"CYP",1953,16.5
"CYP",1954,16.2
"CYP",1955,15
"CYP",1956,10.4
"CYP",1957,9
"CYP",1958,10.7
"CYP",1959,9.3
"CYP",1960,13
"CYP",1961,9
"CYP",1962,6.3
"CYP",1963,5.1
"CYP",1964,7.7
"CYP",1965,3.9
"CYP",1966,3.1
"CYP",1967,1.9
"CYP",1968,1.7
"CYP",1969,1.2
"CYP",1970,1.1
"CYP",1971,0.6
"CYP",1972,0.6
"CYP",1973,0.5
"CYP",1974,1.1
"CYP",1975,2.1
"CYP",1976,1
"CYP",1977,0.6
"CYP",1978,0.4
"CYP",1979,0.4
"CYP",1980,0.4
"CYP",1981,0.4
"CYP",1982,0.3
"CYP",1983,0.3
"CYP",1984,0.2
"CYP",1985,0.2
"CYP",1986,0.2
"CYP",1987,0.2
"CYP",1988,0.2
"CYP",1989,0.2
"CYP",1990,0.2
"CYP",1991,0.1
"CYP",1992,0.1
"CYP",1993,0.2
"CYP",1994,0.1
"CYP",1995,0.1
"CYP",1996,0.1
"CYP",1997,0.1
"CYP",1998,0.1
"CYP",1999,0.1
"CYP",2000,0.1
"CYP",2001,0.1
"CYP",2002,0.1
"CYP",2003,0.1
"CYP",2004,0.1
"CYP",2005,0
"CYP",2006,0
"CYP",2007,0
"CYP",2008,0
"CYP",2009,0.1
"CYP",2010,0.1
"CYP",2011,0
"CYP",2012,0
"CYP",2013,0.1
"CYP",2014,0.1
"CYP",2015,0
"CYP",2016,0.1
"CYP",2017,0
"CYP",2018,0
"CYP",2019,0.2
"CYP",2020,0
"CYP",2021,0
"CYP",2022,0
"CYP",2023,0
"CYP",2024,0
"CYP",2025,0
"CZE",1950,NA
"CZE",1951,NA
"CZE",1952,NA
"CZE",1953,NA
"CZE",1954,NA
"CZE",1955,NA
"CZE",1956,NA
"CZE",1957,NA
"CZE",1958,NA
"CZE",1959,NA
"CZE",1960,NA
"CZE",1961,NA
"CZE",1962,NA
"CZE",1963,NA
"CZE",1964,NA
"CZE",1965,NA
"CZE",1966,NA
"CZE",1967,NA
"CZE",1968,NA
"CZE",1969,NA
"CZE",1970,0.1
"CZE",1971,0.1
"CZE",1972,0
"CZE",1973,0
"CZE",1974,0
"CZE",1975,0
"CZE",1976,0
"CZE",1977,0
"CZE",1978,0
"CZE",1979,0
"CZE",1980,0
"CZE",1981,0
"CZE",1982,0
"CZE",1983,0
"CZE",1984,0
"CZE",1985,0
"CZE",1986,0
"CZE",1987,0
"CZE",1988,0
"CZE",1989,0
"CZE",1990,0
"CZE",1991,0
"CZE",1992,0
"CZE",1993,0
"CZE",1994,0
"CZE",1995,0
"CZE",1996,0.1
"CZE",1997,0.1
"CZE",1998,0.1
"CZE",1999,0.1
"CZE",2000,0
"CZE",2001,0
"CZE",2002,0
"CZE",2003,0
"CZE",2004,0
"CZE",2005,0
"CZE",2006,0.1
"CZE",2007,0.1
"CZE",2008,0.1
"CZE",2009,0
"CZE",2010,0.1
"CZE",2011,0.1
"CZE",2012,0.1
"CZE",2013,0
"CZE",2014,0
"CZE",2015,0
"CZE",2016,0
"CZE",2017,0
"CZE",2018,0
"CZE",2019,0
"CZE",2020,0
"CZE",2021,0
"CZE",2022,0
"CZE",2023,0
"CZE",2024,0
"CZE",2025,0
"DEU",1950,1
"DEU",1951,0.8
"DEU",1952,0.6
"DEU",1953,0.6
"DEU",1954,0.5
"DEU",1955,0.4
"DEU",1956,0.4
"DEU",1957,0.3
"DEU",1958,0.3
"DEU",1959,0.2
"DEU",1960,0.2
"DEU",1961,0.2
"DEU",1962,0.2
"DEU",1963,0.2
"DEU",1964,0.1
"DEU",1965,0.1
"DEU",1966,0.1
"DEU",1967,0.1
"DEU",1968,0.1
"DEU",1969,0.1
"DEU",1970,0.1
"DEU",1971,0.1
"DEU",1972,0.1
"DEU",1973,0.1
"DEU",1974,0.1
"DEU",1975,0.1
"DEU",1976,0.1
"DEU",1977,0.1
"DEU",1978,0.1
"DEU",1979,0.1
"DEU",1980,0.1
"DEU",1981,0.1
"DEU",1982,0.1
"DEU",1983,0.1
"DEU",1984,0.1
"DEU",1985,0.1
"DEU",1986,0.1
"DEU",1987,0.1
"DEU",1988,0.1
"DEU",1989,0.1
"DEU",1990,0.1
"DEU",1991,0.1
"DEU",1992,0.1
"DEU",1993,0.1
"DEU",1994,0.2
"DEU",1995,0.2
"DEU",1996,0.1
"DEU",1997,0.1
"DEU",1998,0.1
"DEU",1999,0.1
"DEU",2000,0.1
"DEU",2001,0.1
"DEU",2002,0.1
"DEU",2003,0.1
"DEU",2004,0.1
"DEU",2005,0.1
"DEU",2006,0
"DEU",2007,0.1
"DEU",2008,0.1
"DEU",2009,0.1
"DEU",2010,0.1
"DEU",2011,0.1
"DEU",2012,0.1
"DEU",2013,0.1
"DEU",2014,0.1
"DEU",2015,0.1
"DEU",2016,0.1
"DEU",2017,0.2
"DEU",2018,0.1
"DEU",2019,0.2
"DEU",2020,0.3
"DEU",2021,0.6
"DEU",2022,0.7
"DEU",2023,0.7
"DEU",2024,0.7
"DEU",2025,0.7
"DJI",1950,19.7
"DJI",1951,19.1
"DJI",1952,19
"DJI",1953,18.6
"DJI",1954,17.7
"DJI",1955,17.5
"DJI",1956,17.3
"DJI",1957,17.1
"DJI",1958,17.1
"DJI",1959,16.8
"DJI",1960,15.9
"DJI",1961,15.8
"DJI",1962,16.1
"DJI",1963,15.9
"DJI",1964,16.2
"DJI",1965,16.2
"DJI",1966,16
"DJI",1967,16.2
"DJI",1968,16.3
"DJI",1969,16.4
"DJI",1970,13.2
"DJI",1971,12.9
"DJI",1972,13.2
"DJI",1973,13.2
"DJI",1974,14.3
"DJI",1975,13.5
"DJI",1976,12.6
"DJI",1977,15.9
"DJI",1978,19.5
"DJI",1979,19.9
"DJI",1980,20.8
"DJI",1981,21.2
"DJI",1982,21.8
"DJI",1983,22.5
"DJI",1984,22.6
"DJI",1985,23.2
"DJI",1986,24.6
"DJI",1987,25
"DJI",1988,25.6
"DJI",1989,29.2
"DJI",1990,30.9
"DJI",1991,33.5
"DJI",1992,33.9
"DJI",1993,36.4
"DJI",1994,37
"DJI",1995,39.2
"DJI",1996,40.9
"DJI",1997,42.5
"DJI",1998,44
"DJI",1999,44
"DJI",2000,44.6
"DJI",2001,44.6
"DJI",2002,44.2
"DJI",2003,43.6
"DJI",2004,42.9
"DJI",2005,42.1
